110752,"Centro Social De La Tercera Edad ""los Nonos""",,,"sin número",,,"Don Orione/claypole","Don Orione/claypole",,"Buenos Aires",Argentina,1,,,-34.8062416,-58.3362261,,0.7,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 10 a 12 y de 14 a 16",,,,"Manzana 15 frente a manzana 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110762,"Ceytteb (d)",Privado,Malabia,674,,,Baradero,Baradero,Baradero,"Buenos Aires",Argentina,1,,,-33.8114349,-59.4974669,,0.7,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Psicopedagoga Jesica Vanesa Viera",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110772,"Che Sida - Facultad De Ciencias Sociales",Educación,"Aristóbulo Del Valle",5737,,,Olavarría,Olavarría,Olavarría,"Buenos Aires",Argentina,1,,,-36.8937167,-60.32334989999999,,0.5,SI,NO,NO,NO,NO,NO,NO,"(02284) 450115 interno 307 o 308",,,"Responsable: Vanina Conde. 2 Dispensers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110782,"CIC  Aeroparque",Municipal,"Calle 112",,,"13 Ruta 77 Km 5.6",Miramar,Miramar,"General Alvarado","Buenos Aires",Argentina,1,,,-38.2703168,-57.8394498,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02296-15440841,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110792,"CIC  B.F. Moreno","Centro De Atención Primaria De La Salud","Estados Unidos","sin número",,"Miramar Las Flores",Chascomús,Chascomús,Chascomús,"Buenos Aires",Argentina,1,,,-35.5775741,-57.99696239999999,,0.7,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110802,"CIC  Balcarce",Municipal,"Calle 20",3,,,Balcarce,Balcarce,Balcarce,"Buenos Aires",Argentina,1,,,-37.8322949,-58.260065,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02266-422279,,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110812,"CIC  Baradero (ex Unidad Perisferica Casimiro Liau",Municipal,Maza,,,"Maipu º",Baradero,Baradero,Baradero,"Buenos Aires",Argentina,1,,,-33.812014,-59.50463999999999,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,033929-486706,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110822,"CIC  Barrio Villa Progreso","Boca Externa","Av. 20 De Diciembre","sin número",,Azzara,Rojas,Rojas,,"Buenos Aires",Argentina,1,,,-34.1899095,-60.72063739999999,,0.7,SI,NO,NO,NO,NO,NO,NO,"(02475) 464601",,"Lunes a viernes de 7 a 18hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110832,"CIC  Boca Tres Arroyos",Municipal,Brown,1300,,,"Tres Arroyos","Tres Arroyos","Tres Arroyos","Buenos Aires",Argentina,1,,,-38.3847209,-60.2910777,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02983-15565787,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110842,"CIC  Carranza","Centro De Atención Primaria De La Salud",Juarez,606,,,Chascomús,Chascomús,Chascomús,"Buenos Aires",Argentina,1,,,-35.5686172,-58.0186127,,0.9,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110852,"CIC  De Alberdi",,"Presidente Illia","sin número",,Lebensohn,Alberdi,Alberdi,Alem,"Buenos Aires",Argentina,1,,,-34.438501,-61.81226050000001,,0.5,SI,NO,NO,NO,NO,NO,NO,"02362 15566536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110862,"CIC  Dock Sud",Municipal,Irala,,,Vertiz,"Dock Sud","Dock Sud",Avellaneda,"Buenos Aires",Argentina,1,,,-34.6539459,-58.3489914,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110882,"CIC  Ensenada",Municipal,"Calle 126",43,,,Ensenada,Ensenada,Ensenada,"Buenos Aires",Argentina,1,,,-34.8704488,-57.9026057,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Juan Carlos Orazi, M.P. N° 22.647",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110892,"CIC  Horacio Quintin","Centro De Atención Primaria De La Salud","Boulevar 5","sin número",,"Calle 2",Chascomús,Chascomús,Chascomús,"Buenos Aires",Argentina,1,,,-35.5785737,-58.01385140000001,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110902,"CIC  Iporá","Centro De Atención Primaria De La Salud",Reconquista,"sin número",,México,Chascomús,Chascomús,Chascomús,"Buenos Aires",Argentina,1,,,-35.5785737,-58.01385140000001,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110912,"CIC  Jardin","Centro De Atención Primaria De La Salud",Tucumán,"sin número",,Quintana,Chascomús,Chascomús,Chascomús,"Buenos Aires",Argentina,1,,,-35.5620841,-58.0180325,,0.7,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110922,"CIC  La Bibiana",Municipal,"O Brien","sin número",,"Ruta 23",,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.6340099,-58.791382,,0.5,SI,NO,NO,NO,NO,NO,NO,"(0237) 4681156",,"Lunes a Viernes de 8:00 a 18:00 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110932,"CIC  Maria Lobato",Municipal,"Juan Jose Paso",,,Sarmiento,"San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.543055,-58.7118577,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110942,"CIC  Pehuajo",Municipal,Maciel,,,Zanni,Pehuajó,Pehuajó,Pehuajó,"Buenos Aires",Argentina,1,,,-35.8107166,-61.8987832,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110952,"CIC  Pista De Trote",Municipal,"Río Traful",,,Juramento,"Florencio Varela","Florencio Varela","Florencio Varela","Buenos Aires",Argentina,1,,,-34.7965806,-58.27601199999999,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,011-42379568,,,"Carlos Gonzalez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110962,"CIC  Porteño","Centro De Atención Primaria De La Salud","J.V. Mansilla","sin número",,"Calle 3",Chascomús,Chascomús,Chascomús,"Buenos Aires",Argentina,1,,,-35.5785737,-58.01385140000001,,0.5,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110972,"CIC  San Fermin",Municipal,"Los Rosales",,,"Los Lotos",Luján,Luján,Luján,"Buenos Aires",Argentina,1,,,-34.5453718,-59.11846180000001,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110982,"CIC  San Pedro",Municipal,"Hermano Indio",,,"Casella Barrio 291 Viviendas","San Pedro","San Pedro","San Pedro","Buenos Aires",Argentina,1,,,-33.6757835,-59.66286640000001,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
110992,"CIC  Spurr",,Esmeralda,1450,,,"Bahía Blanca","Bahía Blanca","Bahía Blanca","Buenos Aires",Argentina,1,,,-38.7555032,-62.254255,,0.9,SI,NO,NO,NO,NO,NO,NO,0291-4964730,,"Hasta las 15 hs.","Responsable: Marina Suárez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111002,"CIC  Zarate",Municipal,Pellegrini,,,"Agustin Alvarez",Zárate,Zárate,Zárate,"Buenos Aires",Argentina,1,,,-34.1123566,-59.0294403,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,03487-422574,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111012,"Clinica Nuestra Señora De Fatima",Privado,"Victor Vergani",830,,,Zelaya,Zelaya,Pilar,"Buenos Aires",Argentina,1,,,-34.3693539,-58.86974060000001,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02322-420303,,,"Dr. Pedro Antonio Lencinas, M.P. 48702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111022,"Clinica Nuestra Señora De La Dulce Espera",Privado,"General Ferre",521,,,Sarandí,Sarandí,Avellaneda,"Buenos Aires",Argentina,1,,,-34.6853415,-58.35029249999999,,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-42057100,,,"Dr. Saba, Eduardo Daniel",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111032,"Clinica Privada Chascomus Sa",Privado,"Av. Lastra",364,,,"Chascomús (Chascomús Country Club)","Chascomús (Chascomús Country Club)",Chascomús,"Buenos Aires",Argentina,1,,,-35.5781511,-58.0170905,,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(02241) 423365",,,"Dr. German Eduardo Mognone",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111042,"Clinica Privada Constituyentes",Privado,Constituyentes,1068,,,Morón,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.6452968,-58.6181454,,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4483-3192 / 96",,,"Dr. Nul Daniel Rubén",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111052,"Clinica Privada Hispano Argentina",Privado,Dorrego,296,,,"Tres Arroyos","Tres Arroyos","Tres Arroyos","Buenos Aires",Argentina,1,,,-38.3821519,-60.27661999999999,,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02983- 431365",,,"Dr. Desperes, Sebastián",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111062,"Clinica Privada Independencia",Privado,"Luis María Drago",5681,,,Munro,Munro,"Vicente López","Buenos Aires",Argentina,1,,,-34.5394956,-58.5333117,,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(011) 4721-2351",,,"Dr. Hued, Fabiola Maricel",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111072,"Clinica Privada Santa Maria",Privado,Marengo,3908,,,"Villa Ballester","Villa Ballester","General San Martín","Buenos Aires",Argentina,1,,,-34.5561748,-58.5479339,,1,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dr. Tursi Osvaldo Hugo",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111082,"Club Atlanta",Club,,"sin número",,,Morse,Morse,Junín,"Buenos Aires",Argentina,1,,,-34.7613602,-60.8411179,,0.5,SI,NO,NO,NO,NO,NO,NO,"02362 15312012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111092,"Club Social Y Deportivo Defensores De Don Orione",Club,"Eva Perón","sin número",,,"Don Orione/claypole","Don Orione/claypole",,"Buenos Aires",Argentina,1,,,-34.8062416,-58.3362261,,0.7,SI,NO,NO,NO,NO,NO,NO,,,"Martes, Miercoles y Jueves de 18 a 20",,,,"Frente a Manzana 48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111102,"Club Villa Belgrano",Club,"Av. Libertad",935,,,Junín,Junín,Junín,"Buenos Aires",Argentina,1,,,-34.5663655,-60.94342,,0.9,SI,NO,NO,NO,NO,NO,NO,"02362 15458354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111112,"Cm 1",Salud,Pasteur,"sin número",,,"Ejército De Los Andes","Ejército De Los Andes","Tres De Febrero","Buenos Aires",Argentina,1,,,-34.61189,-58.48646189999999,,0.7,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 08:00 a 12:00 hs.","Referente: Obstetra Claudia Albornoz",,,"Sala de espera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111122,"Cm 2",Salud,"G. Ezeiza",10050,,,"Loma Hermosa","Loma Hermosa","Tres De Febrero","Buenos Aires",Argentina,1,,,-34.5641456,-58.5965077,,0.9,SI,NO,NO,NO,NO,NO,NO,,,,"Referente: Obstetra Flavia Obispo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111132,"Comedor Barrio San Martín",Ong,"San Martín","sin número",,Moreno,,"General Rodríguez","General Rodríguez","Buenos Aires",Argentina,1,,,-34.585602,-58.9262094,,0.7,SI,NO,NO,NO,NO,NO,NO,,,"De 09:00 a 15:00 hs.","Referente: Señora Olga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111142,"Compañia De Sanidad / Bal Pigue",Ffaa/seguridad,"L M Campos Sin Nro",,,,Pigüé,Pigüé,Saavedra,"Buenos Aires",Argentina,1,,,-37.6028102,-62.4023118,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,2923405250,,,"Subof My Balmaceda Wilson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111152,"Compañia De Sanidad / Bal Tandil",Ffaa/seguridad,"Av Pujol","sin número",,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.2991716,-59.14867399999999,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,2494452152,casan1baltandil@yahoo.com.ar,,"Cap Med Fernando Carrera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111162,"Comunidad Terapeutica Fundacion Reencuentro (a)",Privado,Conesa,2019,,,"Paso Del Rey","Paso Del Rey",Moreno,"Buenos Aires",Argentina,1,,,-34.5803353,-58.74051739999999,,0.7,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0237-4875407,,,"Dr. Lessa Manuel",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111172,Confitería,Confitería,Maciel,"sin número",,"San Martín","Coronel Dorrego","Coronel Dorrego","Coronel Dorrego","Buenos Aires",Argentina,1,,,-38.7194612,-61.29035049999999,,0.7,SI,NO,NO,NO,NO,NO,NO,"0291 452312",,"Viernes, sábados y domingos de 01 a 6hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111182,"Confiteria Bailable El Alamo",Local,"Río Neuquén","sin número",,Patagonia,"Monte Hermoso","Monte Hermoso","Monte Hermoso","Buenos Aires",Argentina,1,,,-38.9840927,-61.29705809999999,,0.7,SI,NO,NO,NO,NO,NO,NO,"02921 15401321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111192,"Construir Salud",Privado,"San Martín",2631,,,"Florencio Varela","Florencio Varela","Florencio Varela","Buenos Aires",Argentina,1,,,-34.7995586,-58.2685514,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Leanza Carlos Alberto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111202,"Construir Salud Policlinica De La Obra Social De L","Obra Social","Calle 44",333,,,"La Plata","La Plata","La Plata","Buenos Aires",Argentina,1,,,-34.9056864,-57.9498519,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dra. Muñoz Cruz Del Carmen Mp 18904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111212,"Construir Salud Policlinica De La Obra Social De L","Obra Social",Irigoyen,1259,,,"General Pacheco","General Pacheco",Tigre,"Buenos Aires",Argentina,1,,,-34.4306262,-58.5963411,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Leanza Carlos Alberto Mp 47791",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111222,"Construir Salud Policlinica De La Obra Social De L",Privado,Independencia,540,,,Zárate,Zárate,Zárate,"Buenos Aires",Argentina,1,,,-34.0967595,-59.02088389999999,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"03487-43-7997 / 42-5197",,,"Dra. Rosana Edith Mallada Mp 54267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111232,"Construir Salud Policlinica De La Obra Social Del ",Privado,Urquiza,114,,,"San Nicolás De Los Arroyos","San Nicolás De Los Arroyos","San Nicolás","Buenos Aires",Argentina,1,,,-33.3294195,-60.2203643,,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dra. Maria Dolores Lucena Mp 63.008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111242,"Consultorio Centro Malvinas Argentinas",,"San Martín","sin número",,Piedras,"Los Polvorines","Los Polvorines",,"Buenos Aires",Argentina,1,,,-34.4996258,-58.6914464,,0.5,SI,NO,NO,NO,NO,NO,NO,4660-2131,,"De 8 a 18hs","Berst Cristina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111252,"Consultorio Cepem",Privado,Machado,729,,,Morón,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.64641710000001,-58.61882370000001,,0.9,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dr. Botol Alfredo",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111262,"Consultorio Medico Municipal",Municipal,Necochea,1398,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.4454273,-58.5540794,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4744-4791",,,"Sin Dato (pendiente De Resolución)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111272,"Consultorio Periferico Barrio Puerto Teodoro Jose ",Municipal,"Calle 55",,,"Calle 18 Barrio Puerto",Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.5517043,-58.7388456,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,02262-434387,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111282,"Cooperativa Gpmf",Supermercado,"Almirante Brown",480,,,,Luján,Luján,"Buenos Aires",Argentina,1,,,-34.5619657,-59.11420889999999,,0.9,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 09:00 a 13:00 y de 14:00 a 20:00 hs.","Referente: Erika Hazi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111292,"Coordinadora Enfermería",Salud,"AV. Libertador",751,,Güemes,,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.6413309,-58.78819989999999,,0.9,SI,NO,NO,NO,NO,NO,NO,"(0237) 4662451",,"Lunes a Viernes de 8:00 a 18:00 hs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111302,"Corralon Municipal",,Larralde,"sin número",,Condarco,Avellaneda,Avellaneda,,"Buenos Aires",Argentina,1,,,-34.6610756,-58.3669739,,0.5,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111312,Cpa,,Lavalle,929,,,Junín,Junín,Junín,"Buenos Aires",Argentina,1,,,-34.5829151,-60.9562449,,1,SI,NO,NO,NO,NO,NO,NO,"02362 428403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111322,"Cpf I Complejo Penitenciario Federal I - Ezeiza","Servicio Penitenciario Federal","Av. Del Libertador",,,Corrientes,Canning,Canning,Ezeiza,"Buenos Aires",Argentina,1,,,-34.8844956,-58.5127172,,0.5,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(011)-4295-3144,dgacpf1@spf.gov.ar,,"Dr. Cler Pereyra",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111332,"Cpf Ii Complejo Penitenciario Federal Ii","Servicio Penitenciario Federal","Acceso Zabala Circunvalación 3",191,,,"Marcos Paz","Marcos Paz","Marcos Paz","Buenos Aires",Argentina,1,,,-34.7823358,-58.8377795,,0.5,NO,NO,NO,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0220) 477-7893 / 4918",dgacpf2@spf.gov.ar,,"Dr. Jorge Cerdarevich",,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111342,"Cpf Iv Complejo Penitenciario Federal Iv","Servicio Penitenciario Federal",French,,,Constituyentes,"Carlos Spegazzini","Carlos Spegazzini",Ezeiza,"Buenos Aires",Argentina,1,,,-34.6192749,-58.42634,,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Sin Dato",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111352,"Crus Roja Filial Necochea",Ong,"Calle 521",3030,,,Necochea,Necochea,Necochea,"Buenos Aires",Argentina,1,,,-38.5538526,-58.7174875,,0.9,SI,NO,NO,NO,NO,NO,NO,"(02262) 452030",necochea@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111362,"Cruz Roja",,Saenz,749,,,"Lomas De Zamora","Lomas De Zamora",,"Buenos Aires",Argentina,1,,,-34.7572036,-58.4072608,,0.9,SI,NO,NO,NO,NO,NO,NO,4245-9275,ld-zamora@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111372,"Cruz Roja Filial Mar Del Plata",Ong,Rivadavia,3969,,,"Mar Del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-37.9622293,-57.6226192,,0.9,SI,NO,NO,NO,NO,NO,NO,"(0223) 4723824",md-plata@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111382,"Cruz Roja Filial Quilmes",,Mitre,229,,,Quilmes,Quilmes,,"Buenos Aires",Argentina,1,,,-34.7144808,-58.2592139,,0.9,SI,NO,NO,NO,NO,NO,NO,4253-1174,quilmes@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111392,"Cruz Roja Filial San Nicolas","Cruz Roja",Sarmiento,32,,,"San Nicolás","San Nicolás",,"Buenos Aires",Argentina,1,,,-33.328842,-60.2164117,,1,SI,NO,NO,NO,NO,NO,NO,"(03461) 43-9200",s-nicolas@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111402,"Cruz Roja Filial San Pedro","Cruz Roja","Hipólito Irigoyen",277,,,"San Pedro","San Pedro",,"Buenos Aires",Argentina,1,,,-33.6773299,-59.66168719999999,,0.9,SI,NO,NO,NO,NO,NO,NO,"(03329) 42-1003",s-pedro@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111412,"Cruz Roja Filial Santos Lugares",Ong,"Severino Langeri",3670,,,"Santos Lugares","Santos Lugares","Tres De Febrero","Buenos Aires",Argentina,1,,,-34.5990645,-58.5467344,,0.5,SI,NO,NO,NO,NO,NO,NO,,s-lugares@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111422,"Cruz Roja Filial Tandil",Ong,"San Martín",452,,,Tandil,Tandil,Tandil,"Buenos Aires",Argentina,1,,,-37.3270568,-59.1386472,,0.9,SI,NO,NO,NO,NO,NO,NO,"(02293) 422746",tandil@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
111432,"Cruz Roja Filial Villa Gesell",Ong,"Av. Costanera","sin número",,"Paseo 128","Villa Gesell","Villa Gesell","Villa Gesell","Buenos Aires",Argentina,1,,,-37.2652517,-56.9709503,,0.7,SI,NO,NO,NO,NO,NO,NO,"(02255) 463297",v-gesell@cruzroja.org.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
