210257,"Hospital Rural Los Frentones",Hospital,"9 De julio",,,,"Los Frentones","Los Frentones","Almirante Brown",Chaco,Argentina,1,,,-26.4064789,-61.4146156,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210258,"Hospital Pampa Del Infierno ""A. Brown""",Hospital,Brown,,,,"Almirante Brown","Almirante Brown","Almirante Brown",Chaco,Argentina,1,,,-26.5036208,-61.1746699,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210259,"""P S ""A"" Isla Del Cerrito""","Posta Sanitaria",Verasturi,,,,"Isla del Cerrito","Isla Del Cerrito",Bermejo,Chaco,Argentina,1,,,-27.2909185,-58.6151276,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210260,"Centro De Salud Las Palmas","Centro de Salud","Remedios de Escalada",,,"San Lorenzo","La Leonesa","La Leonesa",Bermejo,Chaco,Argentina,1,,,-27.0412911,-58.7078021,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210261,"""P.S. ""A"" Eva Peron""","Posta Sanitaria","Pta. Urbana",,,,"Puerto Bermejo","Puerto Bermejo",Bermejo,Chaco,Argentina,1,,,-26.9284776,-58.5093208,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210262,"Hospital La Leonesa "" A. Fleming""",Hospital,"Dr, Juan Carlos Chena Al Lado De Telecom",,,,"La Leonesa","La Leonesa",Bermejo,Chaco,Argentina,1,,,-27.0421005,-58.70539,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210263,"Hospital Gral. Belgrano",Hospital,Sarmiento,98,,,Corzuela,Corzuela,"General Belgrano",Chaco,Argentina,1,,,-26.9535135,-60.9682706,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210264,"""P. S. ""A"" Lapachito""","Posta Sanitaria","Planta Urbana",,,,Lapachito,Lapachito,"General Donovan",Chaco,Argentina,1,,,-27.159653,-59.3863386,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210265,"Hospital Dr. Angel Gusalli Rodriguez",Hospital,"9 de Julio",,,,"La Verde","La Verde","General Donovan",Chaco,Argentina,1,,,-27.1237932,-59.3791469,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210266,"Hospital Dr. Carlos Delgado",Hospital,"Calle En La Misma Manzana De La Escuela 807",,,,"La Escondida","La Escondida","General Donovan",Chaco,Argentina,1,,,-27.1039533,-59.4459501,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210267,"Hospital Makalle ""Gral. Donovan""",Hospital,"Juan B Alberdi",,,Pellegrini,Makalle,Makalle,"General Donovan",Chaco,Argentina,1,,,-27.2119391,-59.2879659,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210268,"Hospital El Sauzalito "" A. Illia""",Hospital,Sauzalito,15,,,Bermejo,Bermejo,Bermejo,Chaco,Argentina,1,,,-24.4271154,-61.6823735,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210269,"P.S.""A"" Wichi O El Pintado","Posta Sanitaria",Sauzalito,,,,Bermejo,Bermejo,Bermejo,Chaco,Argentina,1,,,-24.4271154,-61.6823735,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210270,"P.S.""A"" Comandancia Frias","Posta Sanitaria","Calle Principal , E/ La Comisaria Y La Escuela",,,,"Ex Fortin Comandante Frías","Ex Fortin Comandante Frías","General Güemes",Chaco,Argentina,1,,,-24.5613826,-62.2388048,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210271,"Hospital Rural Nueva Pompeya",Hospital,"Calle Al Lado Del Registro Civil",,,,"Nueva Pompeya","Nueva Pompeya","General Güemes",Chaco,Argentina,1,,,-24.9297406,-61.4865977,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210272,"P.S.""A"" Fuerte Esperanza","Posta Sanitaria","Calle Publica Frente Al Colegio Agrotecnico",,,,"Fuerte Esperanza","Fuerte Esperanza","General Güemes",Chaco,Argentina,1,,,-25.1602377,-61.8442367,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210273,"Puesto De Salud ""A"" El Espinillo","Posta Sanitaria","Calle S. Frente A La Plaza Central",,,,"El Espinillo","El Espinillo","General Güemes",Chaco,Argentina,1,,,-25.4067979,-60.4494654,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210274,"Puesto De Salud ""A"" Villa Rio Bermejito","Posta Sanitaria","Ruta Prov. 5, Km. 65 (Desde J.J. Castelli)",,,,"Villa Río Bermejito","Villa Rio Bermejito","General Güemes",Chaco,Argentina,1,,,-25.6406078,-60.2636525,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210275,"P.S.""A"" Miraflores","Posta Sanitaria","San Martin ",,,,Miraflores,Miraflores,"General Güemes",Chaco,Argentina,1,,,-25.6448402,-60.9329185,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210276,"Centro De Salud Curishi","Posta Sanitaria","Calle (Es La Continuacion Calle Hosp. Guemes)",,,,"Juan José Castelli","Juan Jose Castelli","General Güemes",Chaco,Argentina,1,,,-25.9497108,-60.6170616,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210277,"Centro De Salud Nocayi","Posta Sanitaria","Continuacion Calle De Zona Sanitaria Vi ()",,,,"Juan José Castelli","Juan Jose Castelli","General Güemes",Chaco,Argentina,1,,,-25.9497108,-60.6170616,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210278,"C.S. San Antonio","Posta Sanitaria",Quinta,17,,,"Juan José Castelli","Juan Jose Castelli","General Güemes",Chaco,Argentina,1,,,-25.9497108,-60.6170616,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210279,"""P S ""A"" Napenay""","Posta Sanitaria","Pta Urbana",,,,Napenay,Napenay,Independencia,Chaco,Argentina,1,,,-26.7324791,-60.6170616,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210280,"Hospital Avia Terai "" P. Chutro""",Hospital,"9 - Jose Bonnet",,,10,Independencia,Independencia,Independencia,Chaco,Argentina,1,,,-26.6873169,-60.7295981,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210281,"Hospital Campo Largo",Hospital,"Acceso Waldimiro Dworak",,,,"Campo Largo","Campo Largo",Independencia,Chaco,Argentina,1,,,-26.8004145,-60.8391315,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210282,"""P S ""A"" Colonia Popular""","Posta Sanitaria","Pta Urbana",,,,"Colonia Popular","Colonia Popular",Libertad,Chaco,Argentina,1,,,-27.2741647,-59.1511315,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210283,"Hospital ""Dr. Cespedes Oxley""",Hospital,"Av. 12 de Octubre",,,,"Desvio Tirol","Desvio Tirol",Libertad,Chaco,Argentina,1,,,-27.372595,-59.088707,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210284,"Hospital Coronel Du Graty",Hospital,Sarmiento,155,,,"Coronel Du Graty","Coronel Du Graty","Mayor Luis J. Fontana",Chaco,Argentina,1,,,-27.6827027,-60.9103287,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210285,"""P S ""A"" La Clotilde""","Posta Sanitaria","Calle 5",,,,"La Clotilde","La Clotilde",O'higgins,Chaco,Argentina,1,,,-27.1763526,-60.6249982,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210286,"""Ps ""A"" La Tigra""","Posta Sanitaria",Misiones,,,,"La Tigra","La Tigra",O'higgins,Chaco,Argentina,1,,,-27.110632,-60.5878408,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210287,"Hospital San Bernardo ""Dr Jose Ingenieros""",Hospital,"Sargento Cabral y Ucrania",,,"Martin Lutero","San Bernardo","San Bernardo",O'higgins,Chaco,Argentina,1,,,-27.2870125,-60.709607,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210288,"Hospital Pcia Plaza",Hospital,"25 de Mayo",,,,"Presidencia de la Plaza","Presidencia De La Plaza","Presidencia De La Plaza",Chaco,Argentina,1,,,-26.9990673,-59.8434559,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210289,"""P. S. ""A"" Colonia Benitez""","Posta Sanitaria","Planta Urbana",,,,Benítez,Benítez,"Primero de Mayo",Chaco,Argentina,1,,,-27.3409743,-58.9372713,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210290,"""P. S. ""A"" Margarita Belen""","Posta Sanitaria","Manzana 105",,,,"Margarita Belén","Margarita Belén","Primero de Mayo",Chaco,Argentina,1,,,-27.2591035,-58.9714959,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210291,"Ps A El Palmar","Posta Sanitaria","Planta Urbana",,,,"Villa Rural El Palmar","Villa Rural El Palmar",Quitilipi,Chaco,Argentina,1,,,-26.4558469,-60.1638148,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210292,"Hospital Quitilipi "" E. Rodriguez",Hospital,"A. Brown",551,,,Quitilipi,Quitilipi,Quitilipi,Chaco,Argentina,1,,,-26.8720031,-60.2211755,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210293,"Centro Salud Villa Rio Araza","Centro de Salud","Pje. Alvear",4000,,,Fontana,Fontana,"San Fernando",Chaco,Argentina,1,,,-27.4205799,-59.0361864,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210294,"Centro De Salud Villa Don Andres","Centro de Salud","Julio Florencia Acosta",3300,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4518622,-58.9855547,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210295,"Centro De Salud Villa Forestacion","Centro de Salud","Av. 9 de Julio",5400,,,Barranqueras,Barranqueras,"San Fernando",Chaco,Argentina,1,,,-27.4931397,-58.9395131,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210296,"C. De Salud Villa Elba","Centro de Salud","Juan Domingo Perón",3300,,,Fontana,Fontana,"San Fernando",Chaco,Argentina,1,,,-27.4273649,-59.0150819,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210297,"Centro De Salud Barrio Guiraldes","Centro de Salud","Soldado Aguilera",,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4835262,-58.9890236,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210298,"Centro De Salud Villa Don Alberto","Centro de Salud",Brasilia,55,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4714458,-59.0101702,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210299,"Centro De Salud Villa Libertad ""A.M. De Justo""","Centro de Salud","Av. Las Heras",1699,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4703885,-58.9936689,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210300,"Centro De Salud Barrio España","Centro de Salud","Parcela 1 , Mz 79 Bº España",,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4518622,-58.9855547,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210301,"C.Salud Santa Catalina","Centro de Salud",Pueyrredón,1300,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.439473,-58.976156,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210302,"Centro Salud Fontana","Centro de Salud","Av. 9 de Julio",315,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4536887,-58.9837263,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210303,"Centro De Salud Pto Vilelas Dr Finochietto","Centro de Salud","Hipólito Yrigoyen",,,"20 De junio","Puerto Vilelas","Puerto Vilelas","San Fernando",Chaco,Argentina,1,,,-27.5169067,-58.9391513,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210304,"Centro De Salud Villa Barberan","Centro de Salud","M. Lestani",,,2,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4504315,-59.0373119,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210305,"Centro De Salud B° 500 Viv Dr R Carrillo","Centro de Salud",Tatane,,,Marmol,Barranqueras,Barranqueras,"San Fernando",Chaco,Argentina,1,,,-27.4942035,-58.9523014,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210306,"C.Salud General Obligado","Centro de Salud","San Fernando",,,Cervantes,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4422242,-58.9961966,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210307,"C.Salud Villa Urquiza","Centro de Salud","Fortín Warnes",2300,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4757396,-58.9892761,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210308,"Centro De Salud Bº Golf Club","Centro de Salud","Carlos Corsi",,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4655449,-58.9525777,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210309,"Centro De Salud Lote 202 Dr. Maradona","Centro de Salud","Av. Vélez Sarsfield",1240,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4476886,-58.9683725,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210310,"Centro De Salud La Toma","Centro de Salud","Pje. San Martín",,,"Las Piedras",Barranqueras,Barranqueras,"San Fernando",Chaco,Argentina,1,,,-27.491228,-58.940104,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210311,"Centro De Salud Villa Hortensia","Centro de Salud","Av. Pasteur",,,Sabatini,Barranqueras,Barranqueras,"San Fernando",Chaco,Argentina,1,,,-27.4742407,-58.9300304,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210312,"C.Salud Villa Ghio ""Dr. A. Lottero""","Centro de Salud","San Fernando",,,Rivadavia,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4422011,-58.9961718,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210313,"C.Salud Villa Luzuriaga ""Dra Micucci""","Centro de Salud","San Fernando",,,Dodero,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4421625,-58.9961305,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210314,"C. De Salud Villa Tte. Saavedra ""Inm. Concep.""","Centro de Salud","Transito Cocomarola",50,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4518622,-58.9855547,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210315,"Centro De Salud Villa Odorico","Centro de Salud","Raúl Díaz",865,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4330558,-58.9913441,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210316,"Centro De Salud B° Las Malvinas ""4 De Junio""","Centro de Salud",Lapacho,201,,,Barranqueras,Barranqueras,"San Fernando",Chaco,Argentina,1,,,-27.4926515,-58.9540083,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210317,"Puesto Sanitario ""A"" Basail",Hospital,"A 50 Mts. Del Puesto De Gendarmeria",,,,Basail,Basail,"San Fernando",Chaco,Argentina,1,,,-27.8877722,-59.280812,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210318,"C.Salud Villa Gral. Belgrano","Centro de Salud","Av. Marconi",1700,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4504385,-59.0161084,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210319,"Centro De Salud Villa San Martin","Centro de Salud","Calle Monteagudo",1604,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.442966,-58.9669482,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210320,"C.Salud Barrio Santa Ines","Centro de Salud","Mzna 86 Casa 686 Bº Santa Inés",,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4518622,-58.9855547,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210321,"Centro De Salud El Tala","Centro de Salud",Jujuy,2775,,,Fontana,Fontana,"San Fernando",Chaco,Argentina,1,,,-27.4339602,-59.0167576,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210322,"Centro De Salud Villa Los Lirios","Centro de Salud",Ayacucho,,,"J. Alsina",Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4530811,-58.9773246,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210323,"Centro De Salud Villa Pegoraro","Centro de Salud",Fotheringham,555,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4520529,-59.0211183,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210324,"C.Salud Barrio Toba","Centro de Salud","Calle Don Bosco",111,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.451578,-58.9807775,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210325,"C.Salud Villa Alvear","Centro de Salud",Jujuy,1046,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4475546,-59.0010739,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210326,"Centro De Salud Santa Rita","Centro de Salud",Ezequiel,275,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4506945,-59.0246353,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210327,"C.Salud Lote 203","Centro de Salud","Sgto Cabral",1800,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4549185,-58.9661576,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210328,"Centro De Salud Villa Cristo Rey","Centro de Salud","Rotonda Ruta 11",1008,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4518622,-58.9855547,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210329,"Centro De Salud Ex Obrador Pte Gral Belgrano","Centro de Salud","Calle Belgrano",,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4676094,-59.014491,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
210330,"Centro De Salud M.A.P.I.C.","Centro de Salud","Barrio M.A.P.I.C.",126,,,Resistencia,Resistencia,"San Fernando",Chaco,Argentina,1,,,-27.4469441,-59.0127568,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
