213194,"Sala De Primeros Auxilios San Cayetano","Centro de salud ",,,,,Salliquelo,Salliquelo,Salliqueló,"Buenos Aires",Argentina,1,,,-36.7497735,-62.95438167,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213195,"Hospital Municipal De Salto Presidente Juan D. Per...",Hospital,,525,,,Salto,Salto,Salto,"Buenos Aires",Argentina,1,,,-34.29639992,-60.25319278,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02474-425083,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213196,"Centro De Atención Primaria Bo. Retiro","Centro de salud ","José Hernandez"," ",,México,Salto,Salto,Salto,"Buenos Aires",Argentina,1,,,-34.31012281,-60.25316679,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02474-431873,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213197,"Centro De Atención Primaria Bo. Trocha","Centro de salud ","Sebastián Dra"," ",,"Agustín Magaldi  ",Salto,Salto,Salto,"Buenos Aires",Argentina,1,,,-34.2956769,-60.26407244,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02474-425332,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213198,"Centro De Atención Primaria Bo. Alonso","Centro de salud ","Prof. Dominguez",,,"San Juan ",Salto,Salto,Salto,"Buenos Aires",Argentina,1,,,-34.29697254,-60.23226812,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02474-431882,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213199,"Sala De Salud Barrio Industrial","Centro de salud ",Charras,,,"Troncoso ",Salto,Salto,Salto,"Buenos Aires",Argentina,1,,,-34.29942473,-60.23992922,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213200,"Sala De Primeros Auxilios Salvador Maria","Centro de salud ","Cuartel VI 11",,,8,"Salvador Maria","Salvador María",Lobos,"Buenos Aires",Argentina,1,,,-35.30199747,-59.17043108,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02227-494144,subcom@lo.mun.gba.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213201,"Sala De Primeros Auxilios Donato Domine","Centro de salud ",Moreno,,,Mendez,"San Andres De Giles","San Andrés De Giles","San Andrés De Giles","Buenos Aires",Argentina,1,,,-34.44538277,-59.43613708,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213202,"Sala De Primeros Auxilios Monte De Novi","Centro de salud ",Etcheverr,,,43,"San Andres De Giles","San Andrés De Giles","San Andrés De Giles","Buenos Aires",Argentina,1,,,-34.4545151,-59.43401924,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213203,"Centro De Atención Primaria De La Salud Ramon Carr...","Centro de salud ",507,641,,Avellaneda,"San Andres De Giles","San Andrés De Giles","San Andrés De Giles","Buenos Aires",Argentina,1,,,-34.43980772,-59.45719356,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213204,"Centro De Atención Primaria Dr. Tyrrell","Centro de salud ",Marconato,,,"Orofino ","San Antonio De Areco","San Antonio De Areco","San Antonio De Areco","Buenos Aires",Argentina,1,,,-34.26232645,-59.46111072,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213205,"Centro De Atención Primaria Dr. Di Santo","Centro de salud ","Dr.  ",,,"Martín Fierro ","San Antonio De Areco","San Antonio De Areco","San Antonio De Areco","Buenos Aires",Argentina,1,,,-34.26559107,-59.48564429,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213206,"Centro De Atención Primaria Dr. Dominguez","Centro de salud ",Emilio," ",,,"San Antonio De Areco","San Antonio De Areco","San Antonio De Areco","Buenos Aires",Argentina,1,,,-34.26810695,-59.45815985,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213207,"Hospital Materno Infantil Dr. P. Chutro",Hospital,Chubut,368,,,"San Antonio De Padua","San Antonio De Padua",Merlo,"Buenos Aires",Argentina,1,,,-34.66807834,-58.6962997,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0220-4822309/4820797,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213208,"Centro Atención Primaria Para La Salud San Bernard...","Centro de salud ",Falkner,,,,"San Bernardo","San Bernardo","De La Costa","Buenos Aires",Argentina,1,,,-36.69293428,-56.68589024,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213209,"Hospital Municipal Alberto Menditeguy",Hospital,"9 de Julio",1170,,"J. Girado ","San Cayetano","San Cayetano","San Cayetano","Buenos Aires",Argentina,1,,,-38.35205226,-59.61815422,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02983-470106/1070,administrahospi@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213210,"Centro De Atención Primaria - San Cayetano","Centro de salud ",,,,,"San Cayetano","San Cayetano","San Cayetano","Buenos Aires",Argentina,1,,,-38.36236884,-59.59722186,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213211,"Centro Medico Barrio Juan Xxiii","Centro de salud ",1,,,"Calle 10","San Clemente Del Tuyu","San Clemente Del Tuyu","De La Costa","Buenos Aires",Argentina,1,,,-36.3751398,-56.72693304,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213212,"Centro Atención Primaria Para La Salud Bo. San Mar...","Centro de salud ",39,,,"Naval ","San Clemente Del Tuyu","San Clemente Del Tuyu","De La Costa","Buenos Aires",Argentina,1,,,-36.34607187,-56.73645828,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213213,"Unidad Sanitaria San Enrique","Centro de salud ",Sarmiento,,,Córdoba,"San Enrique","San Enrique","25 De Mayo","Buenos Aires",Argentina,1,,,-35.78176513,-60.35486668,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02345-495048,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213214,"Centro De Salud Nº 27","Centro de salud ","25 de Mayo",2290,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.4464353,-58.56685962,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47443138,csnumero27@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213215,"Centro De Salud Dr. Arturo Reinecke","Centro de salud ",Alvear,,,"Escalada San José","San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.43374743,-58.55852965,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47463856,csreinecke@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213216,"Hospital Zonal General De Agudos P.V. De Cordero",Hospital,,1995,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.4509845,-58.57441743,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,NULL,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213217,"Centro De Salud Dr. Pedro Di Mateo","Centro de salud ",Sarmiento,3244,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.4506703,-58.5736331,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47441718,csdimateo@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213218,"Centro De Salud Nº 31 (Dr. Ubaldo Calcagno)","Centro de salud ","Garibaldi  ",2727,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.45778581,-58.56055656,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47463921,csnumero31@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213219,"Centro De Salud Dr. Isidoro Galvez","Centro de salud ",Portugal,2276,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.46867859,-58.58729672,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47141664,csgalvez@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213220,"Centro De Salud Dr. Horacio Bertres","Centro de salud ",Azcuenaga,1745,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.45789033,-58.57674365,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47146214,csbertre@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213221,"Unidad Sanitaria Barrio Mejoral","Centro de salud ","Guido Spano",3134,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.4619605,-58.5641075,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47449156,csmejoral@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213222,"Unidad Sanitaria La Union","Centro de salud ",Ituzaingó,3650,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.4501392,-58.57831445,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47146861,cslaunion@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213223,"Centro De Salud Maria Isabel","Centro de salud ",Arenales,3200,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.45624928,-58.5692622,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47461941,csmariaisabel@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213224,"Centro De Integracion Comunitaria Villa Jardin","Centro de salud ",Guatemala,3069,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.47573468,-58.57938491,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47146746,csvillajardin@sanfernando.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213225,"Unidad Sanitaria Francisco De Bellocq","Centro de salud ",18,,,15,"San Francisco De Bellocq","San Francisco De Bellocq","Tres Arroyos","Buenos Aires",Argentina,1,,,-38.69294532,-60.01247308,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02983-15610083,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213226,"Posta Mater Dei","Centro de salud ",Caléndula,,,Rawson,"San Francisco Solano","San Francisco Solano","Almirante Brown","Buenos Aires",Argentina,1,,,-34.78964711,-58.32638398,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213227,"Hospital Subz. Esp. Materno Inf. Dr. Eduardo Oller",Hospital,844,2150,,,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.77738455,-58.30737352,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-42122481/2976,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213228,"Unidad Sanitaria La Paz","Centro de salud ",809,,,888,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.75090819,-58.32186364,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213229,"Unidad Sanitaria Los Eucaliptus","Centro de salud ",864,,,899,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.79399388,-58.30628197,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213230,"Unidad Sanitaria La Florida","Centro de salud ",832,,,880,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.76376571,-58.30049715,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213231,"Unidad Sanitaria San Martin","Centro de salud ",826,,,895,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.76942513,-58.32097266,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213232,"Sala De Primeros Auxilios Dreymar","Centro de salud ",895,,,819,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.76329615,-58.32345329,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213233,"Unidad Sanitaria 8 De Octubre Ii","Centro de salud ",814,,,898,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.76079951,-58.33028476,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213234,"Unidad Sanitaria Monteverde","Centro de salud ",888,,,855,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.78032961,-58.29608279,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213235,"Unidad Sanitaria 8 De Octubre I","Centro de salud ",829,1990,,,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.76730292,-58.3116961,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213236,"Sala De Primeros Auxilios Dos Avenidas","Centro de salud ",885,,,803,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.74416733,-58.3211416,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213237,"Sala De Primeros Auxilios Islas Malvinas","Centro de salud ",879,4963,,,"San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.77433405,-58.29121252,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213238,"Posta Sanitaria Isidoro Iriarte","Centro de salud ",321,,,"Gral. Belgrano","San Francisco Solano - Bo. Ali","San Francisco Solano - Bo. Ali",Quilmes,"Buenos Aires",Argentina,1,,,-34.75442641,-58.30102597,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213239,"Hospital Materno Infantil De San Isidro Dr.Carlos ...",Hospital,"Diego Palma",505,,,"San Isidro","San Isidro","San Isidro","Buenos Aires",Argentina,1,,,-34.47394435,-58.52285777,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45123902/03,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213240,"Centro De Atención Primaria La Ribera","Centro de salud ","Coronel Rosales",1196,,,"San Isidro","San Isidro","San Isidro","Buenos Aires",Argentina,1,,,-34.46685693,-58.50136406,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45123150,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213241,"Centro De Atención Primaria De La Salud San Isidro...","Centro de salud ",Tomkinson,,,"A. Rolón","San Isidro","San Isidro","San Isidro","Buenos Aires",Argentina,1,,,-34.47239577,-58.53728185,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213242,"Unidad Sanitaria San Jorge","Centro de salud ","San Jorge",,,,"San Jorge","San Jorge",Laprida,"Buenos Aires",Argentina,1,,,-37.24447725,-60.93588365,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02286-492051,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213243,"Unidad De Salud Almafuerte","Centro de salud ",Monseñor,4500,,,"San Justo","San Justo","La Matanza","Buenos Aires",Argentina,1,,,-34.69216305,-58.55176067,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46913053,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213244,"Cic Dos De Abril","Centro de salud ","Sanchez de Thompson",,,"Colectora Autopista Richieri","San Justo","San Justo","La Matanza","Buenos Aires",Argentina,1,,,-34.6921297,-58.4905016,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213245,"Unidad De Salud Gricelda Del Giudice","Centro de salud ",Atenas,,,"Granaderos  ","San Justo","San Justo","La Matanza","Buenos Aires",Argentina,1,,,-34.68196561,-58.60974305,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46694924,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213246,"Unidad Sanitaria Justo Villegas","Centro de salud ",Guatemala,4905,,,"San Justo","San Justo","La Matanza","Buenos Aires",Argentina,1,,,-34.70484711,-58.55650136,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46914147,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213247,"Centro De Salud San Manuel","Centro de salud ",Rivadavia,656,,,"San Manuel","San Manuel",Lobería,"Buenos Aires",Argentina,1,,,-37.78519302,-58.8438734,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02261-498000,centrodesaludsm@ceysa.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213248,"Hospital Municipal Dr. Raúl F. Larcade",Hospital,"Pte. Perón",2311,,,"San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.5359978,-58.72072154,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44515836/30,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213249,"Centro De Salud Dra. Marta Antoniazzi (Ex Virgen D...","Centro de salud ",Irigoin,,,"Sarmiento ","San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.5609915,-58.74693265,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44654967,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213250,"Centro De Salud Presidente J. D. Peron","Centro de salud ",Marconi,,,"La Pinta","San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.56283,-58.76698689,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44652476/5767,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213251,"Unidad Sanitaria Rodolfo Podesta (Ex Bartolome Mit...","Centro de salud ",Charlone,4553,,"Paula Albarracín  ","San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.57087363,-58.73761476,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44551558/655292,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213252,"Centro De Salud Ufo","Centro de salud ",Pringles,2774,,,"San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.54926604,-58.73207063,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44655211,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213253,"Centro De Salud Dr. Alberto Sabin ( Ex Los Paraiso...","Centro de salud ",Génova,,,"España ","San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.57529899,-58.75248268,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44655228/5872,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213254,"Centro De Salud Candido Castello","Centro de salud ","Aristóbulo del Valle",,,Bramante,"San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.57345518,-58.72151342,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44557326,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213255,"Centro De Salud Dr. Rene Favaloro ( Ex Trujuy)","Centro de salud ","A. del Valle",6219,,"Tres Marías ","San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.58313013,-58.73231836,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44655238/96,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213256,"Cic Maria Lobato","Centro de salud ",J.J.Paso,,,Sarmiento,"San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.573768,-58.72945809,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213257,"Unidad Sanitaria Dr. Luis Domingo Suarez Paris","Centro de salud ","Tomas Edisson",,,Platón,"San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.54732539,-58.74373328,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213258,"Unidad Sanitaria 29 De Septiembre","Centro de salud ",Letonia,,,"Rodrigo de Triana","San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.55839415,-58.75870569,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213259,"Unidad Sanitaria La Casita","Centro de salud ",Serano,2773,,"Primera Junta y Salerno","San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.52977235,-58.72196749,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213260,"Caps San Miguel Oeste","Centro de salud ","Maestro Ferrerira",1789,,,"San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.56777359,-58.74395368,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44654967,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213261,"Movil De Epidemiologia","Centro de salud ",,1442,,,"San Miguel","San Miguel",Ensenada,"Buenos Aires",Argentina,1,,,-34.54261158,-58.71062926,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4451-5843,epidemiologia@msm.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213262,"Unidad Sanitaria San Miguel Arcangel","Centro de salud ","9 de Julio",,,"Los Fundadores  ","San Miguel Arcangel","San Miguel Arcangel","Adolfo Alsina","Buenos Aires",Argentina,1,,,-37.44782352,-63.11570732,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02924-497051,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
213263,"Unidad Sanitaria San Francisco De Asis","Centro de salud ","Neuquén  "," ",,,"San Miguel Del Monte","San Miguel Del Monte",Monte,"Buenos Aires",Argentina,1,,,-35.430176,-58.81542897,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02226-15609522,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
