212198,"Unidad Sanitaria Estacion Camet","Centro de salud ","Juan P. Camet",,,Vietnam,Camet,Camet,"General Pueyrredón","Buenos Aires",Argentina,1,,,-37.89029044,-57.60237486,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0223-4600237,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212199,"Unidad Sanitaria Alto Camet","Centro de salud ",Cura,7100,,,Camet,Camet,"General Pueyrredón","Buenos Aires",Argentina,1,,,-37.92906769,-57.55785573,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0223-4698021,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212200,"Hospital San Jose",Hospital,Alberti,576,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.16893104,-58.94834767,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-407301/21/25,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212201,"Centro De Atención Primaria Para La Salud Nº 1 Del...","Centro de salud ",Necochea,"1223  ",,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.18072191,-58.94746205,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-441396,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212202,"Centro De Atención Primaria Para La Salud Nº 6 Vil...","Centro de salud ","San Lorenzo",982,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.18623441,-58.96395058,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-437549,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212203,"Centro De Atención Primaria Para La Salud Nº 3 Lu...","Centro de salud ",Cordeu,976,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.18897397,-58.93874567,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-441395,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212204,"Centro De Atención Primaria Para La Salud 4 San...","Centro de salud ",,226,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.15874938,-59.00116169,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-430184,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212205,"Centro De Atención Primaria Para La Salud Nº 5 Ar...","Centro de salud ",Aguiar,,,"Mollo  ",Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.20554415,-58.93945483,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-440050,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212206,"Centro De Atención Primaria Para La Salud Nº 8 Bl...","Centro de salud ","Río Carabelas",,,"Canal Alem",Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.17857184,-58.88280084,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-15455749,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212207,"Centro De Atención Primaria Para La Salud Nº 2 Ot...","Centro de salud ","Raúl Ayos",,,Otamendi,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.22651287,-58.90724779,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-447489,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212208,"Centro De Atención Primaria Para La Salud Nº 7 Las...","Centro de salud ",Echeverría,952,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.19739863,-58.96489346,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-437555,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212209,"Centro De Atención Primaria Para La Salud Nº 12 S...","Centro de salud ",Dorrego,1322,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.18185042,-58.97372688,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-437551,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212210,"Centro De Atención Primaria Para La Salud Nº 11 Sa...","Centro de salud ",Gurrea,435,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.14818916,-59.00286902,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-430278,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212211,"Centro De Atención Primaria Para La Salud Nº 10 La...","Centro de salud ","Padre Martino",1673,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.20000785,-58.92736777,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-441451,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212212,"Centro De Integracion Comunitaria 25 9 De Julio","Centro de salud ",Maipú,365,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.18471343,-58.95835186,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-437550,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212213,"Centro De Atención Primaria Para La Salud Nº 14 L...","Centro de salud ",Verdier,508,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.24760098,-58.91882911,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-436754,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212214,"Centro De Atención Primaria Para La Salud Nº 15 R...","Centro de salud ",Escuela,26,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.18856558,-58.8913669,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-15455745,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212215,"Centro De Atención Primaria Para La Salud Nº 16 Sa...","Centro de salud ",Fernandez,311,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.21824828,-58.91249808,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-447503,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212216,"Centro De Atención Primaria Para La Salud Nº 17 L...","Centro de salud ",Coltelli,,,"Demarco Las Campanas",Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.20939992,-58.93449677,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-444367,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212217,"Centro De Atención Primaria Para La Salud Nº 18 Si...","Centro de salud ",Lavezzari,,,"Colectora Sur  ",Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.19513442,-58.94072428,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-448420,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212218,"Centro De Atención Primaria Para La Salud Nº 20 Sa...","Centro de salud ",Liniers,78,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.18009374,-58.9428599,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-437553,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212219,"Centro De Atención Primaria Para La Salud Nº 21 Al...","Centro de salud ",Mateo,,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.21276427,-58.91722349,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-447490,dsccampana@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212220,"Centro De Atención Primaria Para La Salud Nº 24 L...","Centro de salud ",Maffei,566,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.24976711,-58.95869848,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03489-15455748,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212221,"Centro De Atención Primaria Para La Salud Nº 22 R...","Centro de salud ","Quinquela Martín",,,,Campana,Campana,Campana,"Buenos Aires",Argentina,1,,,-34.28990088,-58.90769341,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212222,"Centro Atención Primaria Socio Sanitaria Campos Sa...","Centro de salud ",Sanz,3170,,,"Campos Salles","Campos Salles","San Nicolás","Buenos Aires",Argentina,1,,,-33.40352541,-60.24124474,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212223,"Unidad Sanitaria 7","Centro de salud ","M. Angel",,,"Toledo  ",Canning,Canning,"Esteban Echeverría","Buenos Aires",Argentina,1,,,-34.85694459,-58.49800765,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-42329585,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212224,"Base Iv Centro De Atención Primaria De La Salud N°...","Centro de salud ",Maipú,741,,,Canning,Canning,Ezeiza,"Buenos Aires",Argentina,1,,,-34.87021429,-58.51502848,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-42958265,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212225,"Ente Descentralizado Hospital Dr. Angel Marzetti","Centro de salud ",Rawson,450,,,Cañuelas,Cañuelas,Cañuelas,"Buenos Aires",Argentina,1,,,-35.05996392,-58.76337093,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02226-421626/268,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212226,"Hospital Municipal San Jose",Hospital,Migliaro,966,,,"Capilla Del Señor","Capilla Del Señor","Exaltación De La Cruz","Buenos Aires",Argentina,1,,,-34.28761224,-59.10414155,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02323-491344,administración@exaltaciondelacruz.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212227,"Centro Asistencial Barrio Esperanza","Centro de salud ",Perú,,,"República Argentina ","Capilla Del Señor","Capilla Del Señor","Exaltación De La Cruz","Buenos Aires",Argentina,1,,,-34.28048907,-59.10335984,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212228,"Unidad De Atención Primaria Dr. Jose Burman","Centro de salud ",Ituzaingó,5725,,,Carapachay,Carapachay,"Vicente López","Buenos Aires",Argentina,1,,,-34.52797861,-58.53645927,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-45806232/47979320,atprimaria@vicentelopez.gov.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212229,"Hospital Local General San Martin",Hospital,Avellaneda,579,,,"Carhue - A. Alsina","Carhue - A. Alsina","Adolfo Alsina","Buenos Aires",Argentina,1,,,-37.1770694,-62.74927723,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02936-432222,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212230,"Unidad Sanitaria Del Barrio Arturo Illia","Centro de salud ",5,10,,Cafulcurá,"Carhue - A. Alsina","Carhue - A. Alsina","Adolfo Alsina","Buenos Aires",Argentina,1,,,-37.1832505,-62.77605946,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212231,"Unidad Sanitaria Dr. Carlos Bozano","Centro de salud ",Yapeyú,,,"Belgrano  ","Carlos Beguerie","Carlos Beguerie","Roque Pérez","Buenos Aires",Argentina,1,,,-35.48707606,-59.10020794,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02227-496080,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212232,"Hospital Municipal Dr. Julio F. Ramos",Hospital,"Dr.Julio F. Ramos",254,,,"Carlos Casares","Carlos Casares","Carlos Casares","Buenos Aires",Argentina,1,,,-35.63633435,-61.36408737,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02395-452266/2460/51400/2209,hospitalcscs@intercasares.com.ar,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212233,"Unidad Sanitaria Dr. Albert Schweitzer","Centro de salud ",Hortensia,,,,"Carlos Casares","Carlos Casares","Carlos Casares","Buenos Aires",Argentina,1,,,-35.62415015,-61.37777948,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212234,"Sala De P. Aux. Sind. De Trabajadores Y Empleados ...","Centro de salud ","Moreno  ",287,,,"Carlos Casares","Carlos Casares","Carlos Casares","Buenos Aires",Argentina,1,,,-35.62943139,-61.37118623,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212235,"Centro Periferico Dr. Jose Passerini","Centro de salud ","San Martín",,,,"Carlos Casares","Carlos Casares","Carlos Casares","Buenos Aires",Argentina,1,,,-35.61892336,-61.36784004,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02395-454416,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212236,Cic,"Centro de salud ",Almirante,,,"Entre Rios","Carlos Casares","Carlos Casares","Carlos Casares","Buenos Aires",Argentina,1,,,-35.61793685,-61.35292809,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212237,"Unidad Sanitaria Carlos Salas","Centro de salud ",,,,Tucumán,"Carlos Salas","Carlos Salas",Lincoln,"Buenos Aires",Argentina,1,,,-35.39680322,-61.99687044,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02357-494011,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212238,"Base Vii Centro De Atención Primaria De La Salud N...","Centro de salud ",Italia,,,"Riachuelo  ","Carlos Spegazzini","Carlos Spegazzini",Ezeiza,"Buenos Aires",Argentina,1,,,-34.92089571,-58.59574168,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02274-430764,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212239,"Base Viii Centro De Atención Primaria De La Salud ...","Centro de salud ","S. S Juju",,,"Graham Bell","Carlos Spegazzini","Carlos Spegazzini",Ezeiza,"Buenos Aires",Argentina,1,,,-34.91890866,-58.61055233,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02274-450023,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212240,"Base Vi Centro De Atención Primaria De La Salud N°...","Centro de salud ",Quito,,,"Hernán Cortéz","Carlos Spegazzini","Carlos Spegazzini",Ezeiza,"Buenos Aires",Argentina,1,,,-34.9046599,-58.57419879,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-42342754,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212241,"Unidad Sanitaria Nº 19","Centro de salud ",262,,,216,"Carlos Tomas Sourigues","Carlos Tomas Sourigues",Berazategui,"Buenos Aires",Argentina,1,,,-34.80167468,-58.21195987,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212242,"Hospital Municipal Ntra. Sra. Del Carmen",Hospital,"Garay  ",216,,,"Carmen De Areco","Carmen De Areco",Chacabuco,"Buenos Aires",Argentina,1,,,-34.38863687,-59.82408691,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02352-430842/824/828/843,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212243,"Centro De Atención Primaria De Salud Jose Escobedo","Centro de salud ",Velásquez,,,Chaco,"Carmen De Areco","Carmen De Areco","Carmen De Areco","Buenos Aires",Argentina,1,,,-34.37094416,-59.83954729,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212244,"Hospital Municipal De Agudos Dr. Pedro Ecay",Hospital,Dr.,740,,,"Carmen De Patagones","Carmen De Patagones",Patagones,"Buenos Aires",Argentina,1,,,-40.79377372,-62.9774305,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02920-461112,hmcontador@gmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212245,"Centro Periferico Villa Morando","Centro de salud ",,899,,,"Carmen De Patagones","Carmen De Patagones",Patagones,"Buenos Aires",Argentina,1,,,-40.78590126,-62.99214833,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212246,"Hospital Municipal Casbas",Hospital,"San Martín",1150,,,Casbas,Casbas,Guaminí,"Buenos Aires",Argentina,1,,,-36.75277202,-62.49729134,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212247,"Unidad Sanitaria Nº 6 Caps 6","Centro de salud ",Lavarden,4129,,,Caseros,Caseros,"Tres De Febrero","Buenos Aires",Argentina,1,,,-34.61877898,-58.5538691,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47505823,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212248,"Unidad Sanitaria Nº 8 Caps 8","Centro de salud ","J. Spandonari",739,,,Caseros,Caseros,"Tres De Febrero","Buenos Aires",Argentina,1,,,-34.61241864,-58.57687516,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47500453,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212249,"Centro Municipal De La Salud Caps 10","Centro de salud ",Juan,5030,,,Caseros,Caseros,"Tres De Febrero","Buenos Aires",Argentina,1,,,-34.60308614,-58.56732771,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47164000,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212250,"Centro Municipal De La Salud","Centro de salud ",Juan,,,"Curapaligüe  ",Caseros,Caseros,"Tres De Febrero","Buenos Aires",Argentina,1,,,-34.60316117,-58.56737173,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47503388/7977,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212251,"Unidad Sanitaria Movil Nº 1","Centro de salud ",Juan,,,"Curapaligüe  ",Caseros,Caseros,"Tres De Febrero","Buenos Aires",Argentina,1,,,-34.60309979,-58.56728669,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-47503388/7977,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212252,"Centro De Atención Primaria Para La Salud Loma Ver...","Centro de salud ",Curuchet,2531,,,"Castelar - Mitre - Santa Rosa","Castelar - Mitre - Santa Rosa",Morón,"Buenos Aires",Argentina,1,,,-34.63445259,-58.64148466,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-44895497,afomento.lomaverde@hotmail.com,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212253,"Centro De Atención Primaria Para La Salud Dr. Gelp...","Centro de salud ",Miró,,,"Betbeder  ","Castelar - Mitre - Santa Rosa","Castelar - Mitre - Santa Rosa",Morón,"Buenos Aires",Argentina,1,,,-34.6864843,-58.65240843,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46925547,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212254,"Centro De Atención Primaria Para La Salud Santa Ro...","Centro de salud ",F.,3736,,,"Castelar - Mitre - Santa Rosa","Castelar - Mitre - Santa Rosa",Morón,"Buenos Aires",Argentina,1,,,-34.67581221,-58.66121034,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011-46925399,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212255,"Unidad Sanitaria Juana Azurduy","Centro de salud ",,3870,,,"Castelar - Mitre - Santa Rosa","Castelar - Mitre - Santa Rosa",Morón,"Buenos Aires",Argentina,1,,,-34.67649043,-58.66369229,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212256,"Hospital Local Ramon Carrillo",Hospital,"San Martín",17,,,Castelli,Castelli,Castelli,"Buenos Aires",Argentina,1,,,-36.09824073,-57.80380395,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02245-480223/702,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212257,"Unidad Sanitaria Cerro De La Gloria","Centro de salud ","Paraje Cerro La Gloria Ruta 11 Km. 195",,,,Castelli,Castelli,Castelli,"Buenos Aires",Argentina,1,,,-35.97386837,-57.45047994,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212258,"Unidad Sanitaria Dr. Atilio Villa Centro Guerrero","Centro de salud ","Paraje Ctro. Guerrero",,,,Castelli,Castelli,Castelli,"Buenos Aires",Argentina,1,,,-36.05572915,-57.81834987,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212259,"Hospital Local General Tomas Keating",Hospital,102,,,105,Castilla,Castilla,Chacabuco,"Buenos Aires",Argentina,1,,,-34.61335055,-59.89821047,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02324-492015,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212260,"Centro De Atención Primaria De La Salud Cazon","Centro de salud ","La Rioja",,,"Santiago del Estero",Cazon,Cazón,Saladillo,"Buenos Aires",Argentina,1,,,-35.57357238,-59.66435239,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02344-493067,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212261,"Unidad Sanitaria Nº 11","Centro de salud ",517,,,611,"Centro Agricola El Pato","Centro Agricola El Pato",Berazategui,"Buenos Aires",Argentina,1,,,-34.87737449,-58.17305538,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02229-491004/1920,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212262,"Unidad Sanitaria Dora Pietranera","Centro de salud ",Mateo,440,,,Chacabuco,Chacabuco,Chacabuco,"Buenos Aires",Argentina,1,,,-34.59419902,-60.49158874,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02362-15412528,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212263,"Unidad Sanitaria Matadero","Centro de salud ",159," ",,,Chacabuco,Chacabuco,Chacabuco,"Buenos Aires",Argentina,1,,,-34.62744846,-60.44059538,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02352-452146,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212264,"Unidad Sanitaria Chapadmalal","Centro de salud ",9,,,24,Chapadmalal,Chapadmalal,"General Pueyrredón","Buenos Aires",Argentina,1,,,-38.1929729,-57.69266256,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0223-4642112,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212265,"Unidad Sanitaria Colonia Chapadmalal","Centro de salud ","Colonia Chapadmalal",,,,Chapadmalal,Chapadmalal,"General Pueyrredón","Buenos Aires",Argentina,1,,,-38.18815842,-57.67952976,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0223-4642112,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
212266,"Hospital San Vicente De Paul",Hospital,Lastra,,,"H. Irigoyen",Chascomus,Chascomús,Chascomús,"Buenos Aires",Argentina,1,,,-35.57689184,-58.00768557,1,,SI,NO,NO,SI,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02241-431339/1093,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
