establecimiento,tipo,testeo-distribucion,calle,altura,piso_dpto,cruce,,barrio_localidad,partido_comuna_dpto,provincia,web_estab,mail_estab,tel_estab,horario_atencion,responsable,,uc_mail,uc_web,ubicación,Comentarios
FUNDACIÓN DESCIDA,Fundación,Distribución,Junín,1140,,,Recoleta,Comuna 2,Ciudad Autónoma de Buenos Aires,,,4822-9236,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
FUNDACIÓN DESCIDA,Fundación,Distribución,Junín,1140,,,Recoleta,,Ciudad Autónoma de Buenos Aires,,,4822-9236,,,,,,,
FUNDACIÓN HABITAR,Fundación,Distribución,Av. Callao,257,,,San Nicolás,,Ciudad Autónoma de Buenos Aires,,,4781-5324,,,,,,,
FUNDACIÓN HUESPED,Fundación,Distribución,Angel Peluffo,3932,,,Caballito,Comuna 6,Ciudad Autónoma de Buenos Aires,,,4981-1828,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
FUNDACIÓN HUESPED,Fundación,Distribución,Angel Peluffo,3932,,,Caballito,,Ciudad Autónoma de Buenos Aires,,,4981-1828,,,,,,,
FUNDACIÓN JUANA ZURITA,Fundación,Distribución,Avenida San Juan,2197,,,San Cristóbal,Comuna 3,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
FUNDACIÓN JUANA ZURITA,Fundación,Distribución,Av. San Juan,2197,,,San Cristóbal,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
FUNDACIÓN PORTEÑA,Fundación,Distribución,Cabrera,3173,,,Recoleta,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
FUNDAI,,Distribución,Uspallata,2272,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,4304-3332,,,,,,,En Hospital Muñiz
FUNDAI (EN HOSPITAL MUÑIZ),,Distribución,Uspallata,2272,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4304-3332,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
FUNDAMIND,,Distribución,24 de Noviembre,140,,,Balvanera,Comuna 3,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
GRÁFICA PATRICIOS,,Distribución,Avenida Regimiento de Patricios,1941,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,5711-1224,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
GRUPO COMUNITARIO 7 DE MAYO,,Distribución,Antequera,1723,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4304-8218,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
GRUPO COMUNITARIO 7 DE MAYO,,Distribución,Antequera,1723,,,Constitución,,Ciudad Autónoma de Buenos Aires,,,4304-8218,,,,,,,
GRUPO COMUNITARIO EVITA VIVE,,Distribución,,,,,Villa 1-11-14,Comuna 7,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
GRUPO COMUNITARIO EVITA VIVE,Grupo comunitario,Distribución,,,,,Barrio Rivadavia,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
GUARDERÍA BICHITO DE LUZ,Guardería,Distribución,,,,,Retiro,VILLA 31,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
GUARDERÍA LA HORMIGUITA VIAJERA,,Distribución,,,,,Barrio Illia,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
GUARDERÍA LA HORMIGUITA VIAJERA,Guardería,Distribución,,,,,Barrio Illia,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
GUARDERÍA LORENZA,,Distribución,,,,,Villa 20,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HACE TU BARRIO,,Distribución,Morón,2453,,,Flores,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
HACÉ TU BARRIO,,Distribución,Piedras,1281,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HELIOS SALUD,,Distribución,Perú,1511,,,San Telmo,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4300-0515,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HELIOS SALUD,,Distribución,Perú,511,,,San Telmo,,Ciudad Autónoma de Buenos Aires,,,4300-0515,,,,,,,
HOGAR CASA DEL SOL,,Distribución,Maza,1160,,,Boedo,Comuna 5,Ciudad Autónoma de Buenos Aires,,,4931-4173,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOGAR CASA DEL SOL,Hogar,Distribución,Maza,1160,,,Boedo,,Ciudad Autónoma de Buenos Aires,,,4931-4173,,,,,,,
HOGAR DE REINSERCIÓN SOCIAL,Hogar,Distribución,Lavalleja,229,,,Villa Crespo,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
HOGAR SAN PABLO,,Distribución,Hidalgo,588,,,Caballito,Comuna 6,Ciudad Autónoma de Buenos Aires,,,4902-8860,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOGAR SAN PABLO,Hogar,Distribución,Hidalgo,588,,,Caballito,,Ciudad Autónoma de Buenos Aires,,,4902-8860,,,,,,,
HOSPITAL ALVAREZ,Hospital,Distribución,Aranguren,2701,,,Flores,,Ciudad Autónoma de Buenos Aires,,,4611-6666,8:00 a 20:00,,,,,,"Pabellón “G” Depto Materno- Infantojuvenil, Pabellón “J” Consultorios Externos, Dpto de Urgencias-Guardia"
HOSPITAL ÁLVAREZ,Hospital,Distribución,Dr. Juan Felipe Aranguren,2701,,,Flores,Comuna 7,Ciudad Autónoma de Buenos Aires,,,4611-6666,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL ALVEAR,Hospital,Distribución,Avenida Warnes,2630,,,Paternal,Comuna 15,Ciudad Autónoma de Buenos Aires,,,4521-7746,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL ALVEAR,Hospital,Distribución,Av. Warnes,2630,,,Paternal,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
HOSPITAL ARGERICH,Hospital,Distribución,Corbeta Pi y Margall,750,,Margall,La Boca,,Ciudad Autónoma de Buenos Aires,,,4121-0700/0800,8:00 a 17:00,,,,,,
"HOSPITAL ARGERICH (SERVICIO SOCIAL, SERVICIO DE ADOLESCENCIA)",Hospital,Distribución,Pi y Margall,750,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4121-0700/0800,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL BORDA,Hospital,Distribución,Dr. Ramón Carrillo,375,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4306-7704,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL DURAND,Hospital,Distribución,Avenida Díaz Vélez,5044,,,Caballito,Comuna 6,Ciudad Autónoma de Buenos Aires,,,4982-5555,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL DURAND,Hospital,Distribución,Av. Díaz Velez,5044,,,Caballito,,Ciudad Autónoma de Buenos Aires,,,4982-5555,,,,,,,
HOSPITAL ELIZALDE,Hospital,Distribución,Avenida Manuel Montes de Oca,40,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4307-5842 al 44,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL FERNANDEZ ,Hospital,Distribución,Cerviño,3356,,,Palermo,,Ciudad Autónoma de Buenos Aires,,,4802-2600,,En Infectología,,,,,
HOSPITAL FERNANDEZ (INFECTOLOGÍA),Hospital,Distribución,Avenida Cerviño,3356,,,Palermo,Comuna 14,Ciudad Autónoma de Buenos Aires,,,4802-2600,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL FERRER,Hospital,Distribución,Dr. Enrique Finochietto,849,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4307-2699,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL GARRAHAM,Hospital,Distribución,Combate de los Pozos,1881,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,4308-4300,,,,,,,
HOSPITAL GARRAHAN,Hospital,Distribución,Combate de Los Pozos,1881,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4308-4300,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL GUTIERREZ,Hospital,Distribución,Sánchez de Bustamante,1399,,,Recoleta,,Ciudad Autónoma de Buenos Aires,,,4963-8705,,,,,,,
HOSPITAL MUÑIZ,Hospital,Distribución,Uspallata,2272,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,4304-2180,,"En ""Promoción y Protección, y oficina de la
Coordinación Sida",coordinación SIDA,,,,
"HOSPITAL MUÑIZ (DISTRIBUCIÓN EN PROMOCIÓN Y PROTECCIÓN, Y OFICINA DE LA COORDINACIÓN SIDA)",Hospital,Distribución,Uspallata,2272,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4304-2180,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL PENNA,Hospital,Distribución,Pedro Chutro,3380,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,4911-3030/5555,,"Servicio Social,
Infectología, Promoción y Protección",,,,,
"HOSPITAL PENNA (SERVICIO SOCIAL, INFECTOLOGÍA, PROMOCIÓN Y PROTECCIÓN)",Hospital,Distribución,Parque Patricios,3380,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4911-3030/5555,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL PIÑERO,Hospital,Distribución Y Testeo,Varela,1301,,,Bajo Flores,Comuna 7,Ciudad Autónoma de Buenos Aires,,,4634-3033,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL PIÑERO,Hospital,Distribución,Varela,1301,,,Bajo Flores,,Ciudad Autónoma de Buenos Aires,,,4634-3033,Lunes desde las 9:00 / martes y viernes desde las 13:00,,,,,,
HOSPITAL PIROVANO,Hospital,Distribución,Avenida Monroe,3555,,,Belgrano,Comuna 13,Ciudad Autónoma de Buenos Aires,,,4542-3825,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL PIROVANO,Hospital,Distribución,Av. Monroe,3555,,,Belgrano,,Ciudad Autónoma de Buenos Aires,,,4542-3825,,,,,,,
"HOSPITAL RAMOS MEJIA (INMUNOCOMPROMETIDOS, INFECTOLOGÍA, ETC.)",Hospital,Distribución Y Testeo,Gral. Urquiza,609,,,Balvanera,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4931-5252/5241,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL RIVADAVÍA,Hospital,Distribución,Av. Las Heras,2670,,,Recoleta,,Ciudad Autónoma de Buenos Aires,,,4801-7268,8:00 a 12:00,"Ubicación:Sala de espera, Obstetricia, Maternidad",,,,,
HOSPITAL RIVADAVÍA,Hospital,Distribución,Av. Las Heras,2670,,,Recoleta,,Ciudad Autónoma de Buenos Aires,,,4801-7268,8:00 a 15:00,"Ubicación 1ER Piso, Pabellón Samuel Molina Salud Mental",,,,,
"HOSPITAL RIVADAVIA (SERVICIO SOCIAL, SALUD MENTAL, INFECTOLOGÍA Y OTROS)",Hospital,Distribución,Avenida Gral. Las Heras,2670,,,Recoleta,Comuna 2,Ciudad Autónoma de Buenos Aires,,,4801-7268,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL SANTOJANNI (SERVICIO SOCIAL),Hospital,Distribución,Pilar,950,,,Mataderos,Comuna 9,Ciudad Autónoma de Buenos Aires,,,4630-5500/5509,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL SANTOJANNI (Servicio Social),Hospital,Distribución,Pilar,950,,,Mataderos,,Ciudad Autónoma de Buenos Aires,,,4630-5500/5509,,,,,,,
HOSPITAL TORNU,Hospital,Distribución Y Testeo,Combatientes de Malvinas,3002,,,Villa Ortúzar,Comuna 15,Ciudad Autónoma de Buenos Aires,,,4521-3600/8700,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL VELEZ SARSFIELD,Hospital,Distribución,Pedro Calderón de la Barça,1550,,,Monte Castro,Comuna 10,Ciudad Autónoma de Buenos Aires,,,4639-8700,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL VELEZ SARSFIELD,Hospital,Distribución,Calderón De La Barca,1550,,,Monte Castro,,Ciudad Autónoma de Buenos Aires,,,4639-8700,,,,,,,
HOSPITAL ZUBIZARRETA,Hospital,Distribución,Nueva York,3962,,,Villa Devoto,Comuna 11,Ciudad Autónoma de Buenos Aires,,,4505-0521,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSPITAL ZUBIZARRETA,Hospital,Distribución,Nueva York,3982,,,Villa Devoto,,Ciudad Autónoma de Buenos Aires,,,4505-0521,,,,,,,
HOSTEL INN BUENOS AIRES,,Distribución,Humberto Primo,820,,,San Telmo,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSTEL INN BUENOS AIRES,Hostel,Distribución,Humberto 1º,820,,,San Telmo,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
HOSTEL INN TANGO CITY,,Distribución,Piedras,680,,,San Telmo,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
HOSTEL INN TANGO CITY,Hostel,Distribución,Piedras,680,,,San Telmo,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
IUNA,,Distribución,Paraguay,786,,,San Nicolás,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4516-0992,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
IUNA,Universidad,Distribución,Paraguay,786,,,San Nicolás,,Ciudad Autónoma de Buenos Aires,,,4516-0992,,,,,,,
JARDÍN MATERNAL PIEDRA BUENA,,Distribución,,,,,Barrio Piedrabuena,Comuna 8,Ciudad Autónoma de Buenos Aires,,,4602-7111,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
JARDÍN MATERNAL PULGARCITO,,Distribución,Avenida Osvaldo Cruz,2101,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4301-4377,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
LA OTRA BASE DE ENCUENTRO,,Distribución,Pres. Camilo Torres y Tenorio,,,,Bajo Flores,Comuna 7,Ciudad Autónoma de Buenos Aires,,,4633-3884,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
LA OTRA BASE DE ENCUENTRO,,Distribución,Pres. Camilo Torres y Tenorio,,,,Bajo Flores,,Ciudad Autónoma de Buenos Aires,,,4633-3884,,,,,,,
LABORATORIO DE FUTBOL,,Distribución,Donato Alvarez,130,,,Flores,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
LOS LIBROS DE LA ESQUINA,,Distribución,Avenida Regimiento de Patricios,401,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
LOS LIBROS DE LA ESQUINA,,Distribución,Avenida Regimiento de Patricios,401,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
LOS LIBROS DE LA ESQUINA,,Distribución,Av. Almirante Brown,401,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
LUGAR GAY DE BUENOS AIRES,,Distribución,Defensa,1120,,,San Telmo,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4300-4747,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
LUGAR GAY DE BUENOS AIRES,,Distribución,Defensa,1120,,,San Telmo,,Ciudad Autónoma de Buenos Aires,,,4300-4747,,,,,,,
MATERNIDAD SARDA,Maternidad,Distribución,Esteban De Luca,2151,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,4943-3567,,En Mesa de Informes,,,,,
MATERNIDAD SARDA (MESA DE INFORMES),,Distribución,Parque Patricios,2151,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4943-3567,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MERENDERO EL JAZMIN,,Distribución,,,,,Barrio Rivadavia,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
MERENDERO EL JAZMÍN,,Distribución,,,,,Barrio Rivadavia,Comuna 7,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MERENDERO ERNESTO,,Distribución,,,,,Barrio Inta,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MOVIMIENTO AFRO CULTURAL,,Distribución,Herrera,313,,,Barracas,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4361-5944,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MTD - ANIBAL VERON,,Distribución,Bacacay,3850,,,Floresta,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
MTL LA BOCA,,Distribución,Suárez,544,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MTL LA BOCA,,Distribución,Suárez,544,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
MUJERES DE LA BOCA,,Distribución,Necochea,1229,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MUJERES DE LA BOCA,,Distribución,Necochea,1229,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
MULTICINE,Cine XXX,Distribución,Lavalle,750,,,San Nicolás,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
MULTICINE (XXX),Cine,Distribución,Lavalle,750,,,San Nicolás,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MUTUAL DE PANADEROS,,Distribución,Parque Patricios,3099,,,Parque Patricios,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MUTUAL DE PANADEROS,,Distribución,Av. Caseros,3099,,,Parque Patricios,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
MUTUAL FLOR DE CEIBO,,Distribución,,,,,Barrio Inta,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MUTUAL HOMERO MANZI,,Distribución,Avenida Belgrano,3540,,,Almagro,Comuna 5,Ciudad Autónoma de Buenos Aires,,,4956-2265,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MUTUAL SENTIMIENTO,,Distribución,Avenida Federico Lacroze,4181,,,Chacarita,Comuna 15,Ciudad Autónoma de Buenos Aires,,,4552-2257,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
MUTUAL SENTIMIENTO,,Distribución,Federico Lacroze,4181,,,Chacaritta,,Ciudad Autónoma de Buenos Aires,,,4552-2257,,,,,,,
NEXO,,Distribución Y Testeo,Avenida Callao,339,5,,Congreso,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4375-0359,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
NEXO,,Distribución,Av. Callao,339,5to. ,,Congreso,,Ciudad Autónoma de Buenos Aires,,,4375-0359,,,,,,,
NUESTRO HOGAR,,Distribución,Necochea,1117,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
OFICINA POR LOS DERECHOS DE LA INFANCIA Y LA ADOLESCENCIA,,Distribución,Av. Almirante Brown,1250,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,4302-1621/2853,,La Boca - Barracas,,,,,
OFICINA POR LOS DERECHOS DE LA INFANCIA Y LA ADOLESCENCIA (LA BOCA-BARRACAS),,Distribución,Avenida Almirante Brown,1250,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4302-1621/2853,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
OID (Organización Independiente del Deporte,,Distribución,Pedro Morán,,,,Villa Devoto,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
PARQUE DE LA CIUDAD,,Distribución,Avenida Escalada,,,,Villa Soldati,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
PARTIDO SOCIALISTA,,Distribución,Avenida Triunvirato,3505,,,Villa Ortúzar,Comuna 15,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
PASTORAL ECUMÉNICA,,Distribución,Antequera,1734,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4384-6568,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
PASTORAL ECUMÉNICA,,Distribución,Antequera,1734,,,Constitución,,Ciudad Autónoma de Buenos Aires,,,4384-6568,,,,,,,
PELUQUERÍA ABQ-ESTÉTICA,,Distribución,Mariano Acosta,3612,,,Villa Soldati,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
PIAY,Bar,Distribución,Salta,1495,,,Constitución,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
PUERTAS ABIERTAS,,Distribución,Aristóbulo del Valle,601,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
PUERTAS ABIERTAS,,Distribución,Aristóbulo del Valle,601,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
PUERTAS ABIERTAS (MONJAS OBLATAS),,Distribución,Humberto Primo,1244,,,Constitución,,Ciudad Autónoma de Buenos Aires,,,4304-6510,,,,,,,
"QUINIELA ""LA TIMBA""",Local,Distribución,San José,752,,,Montserrat,CP 1076,Ciudad Autónoma de Buenos Aires,,,,9:00 a 21:00,Responsible:Carlos,,,,,
RADIO / GRAFICA PATRICIOS,,Distribución,Av. Regimiento de los Patricios,1941,,,La Boca,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
RADIO / GRÁFICA PATRICIOS,,Distribución,Avenida Regimiento de Patricios,1941,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
RED ARGENTINA DE MUJERES VIVIENDO CON VIH,,Distribución,Bartolomé Mitre,2815,,,Balvanera,Comuna 3,Ciudad Autónoma de Buenos Aires,,,4866-0550,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
RESTÓ ELEVEN,Restaurante,Distribución,Av. F. Beiró,3140,,,Villa del Parque,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
RESTÓ ENTUBAR,Restaurante,Distribución,Av. F. Beiró,3334,,,Villa del Parque,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
RESTOBAR ROOM,Restaurante,Distribución,Av. F. Beiró,3412,,,Villa del Parque,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
REVISTA HECHO EN BUENOS AIRES,,Distribución,San Lorenzo,371,,,San Telmo,Comuna 1,Ciudad Autónoma de Buenos Aires,,,4362-1551,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
REVISTA HECHO EN BUENOS AIRES,Centro Cultural,Distribución,San Lorenzo,371,,,San Telmo,,Ciudad Autónoma de Buenos Aires,,,4362-1551,,,,,,,
RIESGO CERO,,Distribución,Larrea,913,,,Recoleta,,Ciudad Autónoma de Buenos Aires,,,4964-5895,,,,,,,
SAN CAYETANO,Iglesia,Distribución,,,,,Retiro,VILLA 31,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
SAUNA A FULL,,Distribución,Viamonte,1770,,,San Nicolás,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
SAUNA A FULL,Sauna,Distribución,Viamonte,1770,,,San Nicolás,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
SAUNA HOMO SAPIENS,,Distribución,Gascón,954,,,Almagro,Comuna 5,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
SAUNA NAGASAKI,,Distribución,Agüero,427,,,Almagro,Comuna 5,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
SAUNA UNIKUS,Sauna,Distribución,Av. Pueyrredón,1180,,,Recoleta,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
SAUNA UNIKÚS,,Distribución,Avenida Pueyrredón,1180,,,Recoleta,Comuna 2,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
SEAMOS LIBRES MOVIMIENTO EVITA,,Distribución,15 de Noviembre de 1889,1731,,,Constitución,Comuna 1,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
SEAMOS LIBRES MOVIMIENTO EVITA,,Distribución,15 de Noviembre,1731,,,Constitución,,Ciudad Autónoma de Buenos Aires,,,,,,,,,,
SERVICIO SOCIAL ZONAL N° 3,,Distribución,"Cnel. Salvadores 799, PB",,,,La Boca,Comuna 4,Ciudad Autónoma de Buenos Aires,,,4301-8695,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
SERVICIO SOCIAL ZONAL N° 8,,Distribución,Avenida Escalada,3501,,,Villa Soldati,Comuna 8,Ciudad Autónoma de Buenos Aires,,,,,,Coordinación SIDA,,http://www.buenosaires.gob.ar/areas/salud/sida/,,
SERVICIO SOCIAL ZONAL NRO 3,Servicio Social,Distribución,Cnel. Salvadores,799,PB,,La Boca,,Ciudad Autónoma de Buenos Aires,,,4301-8695,,,,,,,
SERVICIO UNIVERSITARIO MUNDIAL,,Distribución,Solís,1067,,,Montserrat,,Ciudad Autónoma de Buenos Aires,,,4305-6311,,,,,,,
